City,Brand,Body,Price[1000Eur],1000Km,Power[HP],Year,Gas,Transmission,Seller,Owners,Warranty,URL
münchen,bmw,limousine,10.500,143.4,136,2014,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-116-116i-sport-line-benzin-rot-155fca9a-706c-4f11-ba8e-1c60ceaa2b6e
münchen,bmw,limousine,10.600,185.0,184,2014,Diesel,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-120-120d-diesel-silber-8848ca14-9fec-4b12-aa04-ed940be6d536
münchen,bmw,limousine,13.200,93.5,116,2014,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-116-116d-aut-diesel-5e59c59a-cd77-44fd-bcb7-1472c52f96af
münchen,bmw,limousine,12.399,114.0,109,2015,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/bmw-116-f20-116i-facelift-navi-pdc-shz-benzin-blau-50803d23-43bd-439d-a99f-3edc5278938f
münchen,bmw,limousine,12.800,82.0,109,2017,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-116-116i-advantage-benzin-grau-d67c9b16-060e-4897-9141-b0dd46be7269
münchen,bmw,limousine,14.000,191.8,190,2016,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-120-120d-aut-m-sport-diesel-schwarz-938cf132-b72b-4c87-adf2-015c8678898e
münchen,bmw,limousine,10.990,116.0,136,2015,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-116-116i-5-tuerer-aus-1-hand-euro6-tuev-benzin-schwarz-6c3be38f-ca17-46e1-a227-0d5a538f6f40
münchen,bmw,limousine,12.500,136.0,116,2013,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-116-116d-aut-diesel-weiss-582034dc-d49b-43d7-ad70-6af6226bbb2b
münchen,bmw,limousine,12.500,130.0,102,2014,Elektro,125 km,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-i3-i3-60-ah-elektro-schwarz-bbebd23b-5417-4f7b-b75c-53e0190bc15a
münchen,bmw,limousine,11.999,211.57,184,2014,Diesel,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/bmw-320-baureihe-3-gran-turismo-320-d-xdrive-euro6-diesel-schwarz-f269bcf9-fa30-487c-a07c-20d475822171
münchen,bmw,limousine,12.900,274.0,184,2014,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-gran-turismo-f34-diesel-grau-dc6eb807-1378-4fb9-96ba-1798ac69c712
münchen,bmw,limousine,14.300,136.0,184,2014,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-320-aut-sport-line-m-performance-navi-diesel-braun-85357407-17fa-4e79-b133-6c33491a39b5
münchen,bmw,limousine,12.000,107.956,116,2015,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-116-116d-diesel-grau-613dfb76-3b67-4dfe-8221-ad831c59c945
münchen,bmw,limousine,14.450,105.153,184,2014,Benzin,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/bmw-320-3er-gt-xdrive-gt-sport-line-benzin-weiss-4761a656-e0a2-4a4c-ba3e-9a0ebf1c0a68
münchen,bmw,limousine,11.900,172.0,136,2014,Benzin,Automatik,Privat,3,nan,https://www.autoscout24.de/angebote/bmw-316-316i-aut-benzin-schwarz-33f96bd6-604a-438a-b0eb-78fe60a11f24
münchen,bmw,limousine,14.900,164.4,218,2013,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-525-525d-xdrive-aut-diesel-schwarz-c0a7083d-3985-42ee-b886-8fd10db37653
münchen,bmw,limousine,12.999,129.0,143,2013,Diesel,Automatik,Privat,3,nan,https://www.autoscout24.de/angebote/bmw-118-118d-aut-sport-line-diesel-weiss-4155a6e5-f79e-40a5-b131-41469ba2eedd
münchen,bmw,limousine,13.500,106.0,150,2016,Diesel,Automatik,Privat,3,nan,https://www.autoscout24.de/angebote/bmw-118-118d-aut-advantage-diesel-schwarz-76334a0d-dd77-4280-a93e-f1368a180e7f
münchen,bmw,limousine,15.000,70.0,136,2016,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-118-118i-m-sport-benzin-silber-1b83c7cd-0049-48a4-bfa2-42353e72a84b
münchen,bmw,limousine,19.999,226.989,449,2014,Benzin,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/bmw-750-i-xdrive-m-sport-gsd-head-up-20-kamera-benzin-schwarz-7e066db3-84f8-4a29-a22f-ac2e7c2cd6a3
münchen,bmw,limousine,18.790,55.6,170,2017,Elektro,-,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-i3-94-ah-navi-led-shz-tempomat-19-lmr-elektro-weiss-f7002c17-613e-4eb8-914b-3ceccb5221d8
münchen,bmw,limousine,18.999,116.006,190,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-advantage-aut-1-hand-19-navi-led-diesel-blau-a4b52788-8c67-48aa-b581-69125ac95eaf
münchen,bmw,limousine,18.220,42.806,170,2018,Elektro,-,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-i3-94-ah-navi-sitzhzg-schnell-laden-waermepumpe-elektro-weiss-4bca52fb-b03c-4b77-ba78-c117a58f85bd
münchen,bmw,limousine,18.440,30.325,170,2018,Elektro,-,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-i3-94-ah-navi-sitzhzg-schnell-laden-waermepumpe-elektro-weiss-fa48cf8d-b757-4f55-8c9f-ae0c590f36df
münchen,bmw,limousine,18.220,47.205,170,2018,Elektro,-,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-i3-94-ah-navi-sitzhzg-schnell-laden-waermepumpe-elektro-schwarz-636cc268-cedb-4435-b67c-1086f78510da
münchen,bmw,limousine,18.220,46.149,170,2018,Elektro,-,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-i3-94-ah-navi-sitzhzg-schnell-laden-waermepumpe-elektro-weiss-ab87f3cf-4241-48ae-9d90-5ae8b6ecdec0
münchen,bmw,limousine,18.220,45.791,170,2018,Elektro,-,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-i3-94-ah-navi-sitzhzg-schnell-laden-waermepumpe-elektro-schwarz-0250582c-bb76-426c-8e54-7f08ee7aabb9
münchen,bmw,limousine,18.440,32.962,170,2018,Elektro,-,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-i3-94-ah-navi-sitzhzg-schnell-laden-waermepumpe-elektro-schwarz-113cabf2-ae0c-48be-81cb-4a4b25641402
münchen,bmw,limousine,18.220,48.689,170,2018,Elektro,-,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-i3-94-ah-navi-sitzhzg-schnell-laden-waermepumpe-elektro-weiss-ae6eb700-3f5c-430a-baf0-ff28f30fa492
münchen,bmw,limousine,18.220,42.291,170,2018,Elektro,-,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-i3-94-ah-navi-sitzhzg-schnell-laden-waermepumpe-elektro-weiss-1315ead8-ce40-4e46-9f88-e156da4cb819
münchen,bmw,limousine,18.500,173.5,258,2013,Diesel,Automatik,Privat,1,nan,https://www.autoscout24.de/angebote/bmw-530-5er-530d-xdrive-aut-diesel-schwarz-c05e0705-6d8c-474f-930b-265bcd144a52
münchen,bmw,limousine,19.850,58.216,170,2017,Elektro,-,Händler,3,12 Monate,https://www.autoscout24.de/angebote/bmw-i3-94ah-navi-pdc-mfl-kamera-shz-parkassistent-elektro-weiss-2ff32d7c-bc47-4516-8588-d1c3aaab0bf3
münchen,bmw,limousine,19.400,63.064,184,2018,Benzin,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-120-advantage-aut-navi-led-tempo-pdc-shz-klima-benzin-schwarz-ef5074f5-9bc9-4c32-b3e3-a1209e1ab225
münchen,bmw,limousine,16.900,102.0,136,2017,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-118-bmw-m140i-optik-118i-bastuck-klappenauspuffanlage-benzin-weiss-503672b2-9213-4442-a603-13959f2d3264
münchen,bmw,limousine,18.950,89.859,109,2021,Benzin,Schaltgetriebe,Händler,1,24 Monate,https://www.autoscout24.de/angebote/bmw-116-i-led-dab-pdc-advantage-tempomat-klima-shz-benzin-weiss-3d572a9b-bf6b-493d-bdb4-c481ceec43d4
münchen,bmw,limousine,19.999,155.0,190,2015,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/bmw-420-420d-gc-sport-line-navi-aut-pdc-memory-teilleder-diesel-schwarz-68b12aab-fb2f-4492-a417-1c78435c2b59
münchen,bmw,limousine,18.600,62.5,218,2014,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-125-125i-m-paket-schalter-schiebedach-8-fach-benzin-blau-135eedc4-d30e-46a0-a1be-43529b69a1f4
münchen,bmw,limousine,19.900,108.0,190,2017,Diesel,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-xdrive-diesel-weiss-fe4c0d2d-3e0e-4c8a-a18e-8d9e9558b201
münchen,bmw,limousine,19.900,108.0,190,2017,Diesel,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-xdrive-diesel-weiss-4d79ea82-0ca3-4174-9a52-03e2df230362
münchen,bmw,limousine,18.400,116.0,190,2016,Diesel,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-520-d-lim-f10-diesel-weiss-f12d4b9c-89e6-475d-bdb7-e0b1eedc0e54
münchen,bmw,limousine,16.990,196.889,218,2014,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-525-d-xdrive-limo-exclusive-eu6-bi-xenon-sportaut-diesel-schwarz-9d4d7c68-a2a8-41ac-a579-db1ac7373391
münchen,bmw,limousine,19.900,108.0,190,2017,Diesel,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-xdrive-diesel-weiss-56a5e76e-b092-494f-8ad3-88bb91ee46b9
münchen,bmw,limousine,15.899,174.0,184,2013,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-520-d-lim-aut-headup-navi-el-gsd-hifi-shz-pdc-diesel-weiss-dc13ab3a-de3d-4c93-8447-7a328c884a91
münchen,bmw,limousine,18.790,126.297,190,2018,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-320-d-led-pdc-navi-klimaauto-sitzheiz-lm-felgen-diesel-schwarz-6a0b7cb8-3073-4683-8562-4d4ae67e9b40
münchen,bmw,limousine,17.950,175.5,313,2013,Diesel,Automatik,Privat,4,nan,https://www.autoscout24.de/angebote/bmw-335-335d-xdrive-aut-diesel-schwarz-046f1fa9-db2d-4ef4-8e67-56b15baac202
münchen,bmw,limousine,17.499,85.373,184,2014,Diesel,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-120-d-lim-5-trg-2xm-sport-bi-xen-nav-prof-diesel-schwarz-07ad159c-fa70-4a8d-b5c0-bae79f79f489
münchen,bmw,limousine,18.390,110.826,190,2016,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-120-d-m-sportpaket-harman-kardon-navi-pdc-diesel-blau-4bf41aeb-9fdb-49c8-9a8e-5559df8ef2b0
münchen,bmw,limousine,16.550,90.0,143,2014,Diesel,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-118-118d-diesel-weiss-50014787-988d-4c96-8301-04dd06d51dfa
münchen,bmw,limousine,19.998,188.201,258,2014,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-530-d-gt-gran-turismo-soft-close-euro6-diesel-schwarz-eb392363-f959-4061-a901-d71fd7af5707
münchen,bmw,limousine,20.000,120.0,136,2013,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-316-316i-benzin-schwarz-3b05127c-8b30-4b05-a1e4-0e97701b6658
münchen,bmw,limousine,15.900,170.156,150,2016,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-318-d-sport-line-tempomat-navi-sitzheizung-pdc-diesel-schwarz-1f0dde2f-1b68-4814-be2b-ea63ccdebb37
münchen,bmw,limousine,15.800,212.12,218,2014,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/bmw-325-d-limousine-luxury-line-diesel-schwarz-6bcd9067-b26d-413a-a6f8-27cfec73499f
münchen,bmw,limousine,16.900,151.0,143,2014,Diesel,Automatik,Händler,3,Ja,https://www.autoscout24.de/angebote/bmw-318-d-automatik-navi-gsd-xenon-diesel-schwarz-3513973a-0067-4a28-8782-7e99ba414da0
münchen,bmw,limousine,15.950,179.001,184,2015,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-320-d-lim-aut-2-hand-bi-xenon-navi-diesel-schwarz-bc9857a2-6d65-4406-8a33-5fb18ea7c110
münchen,bmw,limousine,16.000,165.0,150,2016,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-318-318d-gt-aut-sport-line-diesel-grau-ee8faca0-ccf5-4eb5-9a12-de281fc924e2
münchen,bmw,limousine,19.000,160.0,190,2017,Diesel,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-xdrive-m-sport-diesel-weiss-797ac292-24bc-4645-b722-27509859b903
münchen,bmw,limousine,15.500,218.0,184,2014,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-520-520d-aut-luxury-line-diesel-beige-99eaada4-d9e7-48d7-9b29-7bbd9d864a7d
münchen,bmw,limousine,19.999,150.0,184,2017,Benzin,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-sport-line-benzin-grau-b1406877-b44d-4042-88da-f116fcf115d4
münchen,bmw,limousine,15.950,197.5,190,2015,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-320-advantage-gran-turismo-diesel-schwarz-388da0c9-5fb3-4eb2-8079-de474503f9de
münchen,bmw,limousine,16.999,62.0,136,2015,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-118-118i-m-sport-benzin-weiss-273163c7-e0f6-4635-8523-c34f859668da
münchen,bmw,limousine,17.490,213.0,313,2013,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-535-d-xdrive-limousine-m-sport-navi-prof-20-zoll-diesel-b6e88c00-4f03-4786-a560-ae75908f9b68
münchen,bmw,limousine,16.500,133.0,150,2017,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-218-d-sport-line-aut-navi-led-business-paket-diesel-grau-0a767014-7144-417d-a1f6-a9281daf185b
münchen,bmw,limousine,17.900,157.0,258,2015,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-330-330d-xdrive-aut-advantage-ahk-service-neu-diesel-blau-59075a7f-c949-4846-a653-b4702b89b0eb
münchen,bmw,limousine,17.990,111.382,184,2013,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-320-i-m-sport-alcantara-pdc-benzin-blau-53b755ee-51c7-4fba-bf33-9d7f7680773c
münchen,bmw,limousine,15.990,192.0,184,2013,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-520-d-lim-f10-diesel-weiss-1c044fcf-e5ec-4b57-aa11-c96a9b6c1785
münchen,bmw,limousine,19.999,74.0,190,2016,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-220-leder-panorama-automatik-kamera-diesel-schwarz-6e2886d5-a1f8-4679-86dc-7d016e7da3ef
münchen,bmw,limousine,17.900,98.5,150,2016,Diesel,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-118-118d-xdrive-m-sport-diesel-weiss-9e724a9f-1a4b-4ad4-b8ad-e375e227d918
münchen,bmw,limousine,16.950,162.906,184,2013,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-320-luxury-line-autom-navi-prof-leder-diesel-c6710c9b-6107-497a-bacb-575bf6c7abb2
münchen,bmw,limousine,18.900,105.0,190,2016,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-320-bmw-320-gran-turismo-2-0d-xdrive-diesel-grau-6f3bb2ca-bea2-47b9-98fb-86a53816fd2f
münchen,bmw,limousine,18.490,46.0,136,2017,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-118-i-m-sport-2-hand-automatik-bmw-scheckheft-benzin-weiss-f592fbf5-fe81-44f4-a3ba-e49d8b8952bd
münchen,bmw,limousine,16.750,62.5,136,2015,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-118-118i-m-sport-benzin-weiss-2b460552-661f-4356-8d18-947f366aceb3
münchen,bmw,limousine,15.870,134.0,143,2015,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-318-navi-tempomat-pdc-sitzheiz-diesel-blau-1d250c0b-dd92-4c73-8466-2e1098fda0c1
münchen,bmw,limousine,16.988,27.599,136,2018,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-118-i-136-pdc-shz-klimaautomatik-benzin-schwarz-fbfce155-7f05-4a2b-9bf8-6f8e119f4bff
münchen,bmw,limousine,15.900,216.638,190,2015,Diesel,Automatik,Händler,3,nan,https://www.autoscout24.de/angebote/bmw-520-5-lim-520d-steptronic-glasdach-hifi-leder-shz-diesel-grau-cbbe4d85-f518-46a2-9ac6-756d75a6c6c8
münchen,bmw,limousine,15.300,41.0,109,2016,Benzin,Schaltgetriebe,Privat,1,nan,https://www.autoscout24.de/angebote/bmw-116-116i-m-sport-benzin-schwarz-6415770e-aa83-4210-8005-96fdfc4b341e
münchen,bmw,limousine,19.950,69.6,136,2018,Benzin,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/bmw-118-ia-m-sport-navi-led-pdc-mfl-shz-cd-sportsitz-benzin-schwarz-9386fbc9-7078-4c67-92de-1be31469372d
münchen,bmw,limousine,15.250,259.0,184,2014,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-320d-gt-xdrive-aut-m-paket-von-werk-aus-diesel-blau-186c1e71-61eb-4c82-93c4-0dd00f12c140
münchen,bmw,limousine,16.800,176.0,218,2014,Diesel,Automatik,Privat,3,nan,https://www.autoscout24.de/angebote/bmw-525-525d-xdrive-aut-diesel-silber-eb1a0935-620b-44d3-960f-cbe7331a4a7a
münchen,bmw,limousine,20.000,50.8,136,2018,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-118-i-edition-sport-line-s-navi-rfk-led-shz-benzin-schwarz-95f7f2f5-fec7-4e08-863e-2d00991dfcfd
münchen,bmw,limousine,20.000,167.0,190,2016,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-gt-diesel-schwarz-3977783e-7da2-46d1-8548-03433d2252ba
münchen,bmw,limousine,16.900,172.0,184,2014,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-gt-aut-xd-modern-line-diesel-grau-6d70b569-1af7-4f63-b146-c10e337a2de5
münchen,bmw,limousine,17.500,81.0,184,2017,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-120-i-edition-sport-line-shadow-lim-5-trg-f20-benzin-schwarz-0080a645-85c4-4e8f-b4c9-cef45507b309
münchen,bmw,limousine,15.990,87.35,150,2016,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-218-d-gran-tourer-advantage-2xpdc-shz-mfl-mal-alu-diesel-rot-4b19d53f-fc55-4366-abee-0fa484ff6ef9
münchen,bmw,limousine,19.990,46.767,109,2019,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/bmw-116-i-edition-m-sport-shad-ahk-navi-shz-pdc-benzin-schwarz-23625d6b-6570-4bd4-a7ab-52f88ae3be44
münchen,bmw,limousine,19.900,119.825,190,2016,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-120-d-m-sport-lim-5-trg-f20-diesel-grau-b4488a6d-b148-41a4-b733-72e0dd642db0
münchen,bmw,limousine,19.999,109.709,184,2015,Benzin,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-320-320i-gt-benzin-schwarz-c4e7abd3-f49c-4119-89e8-5c9022b092f4
münchen,bmw,limousine,15.700,256.0,184,2014,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-520-diesel-weiss-4584117b-d9cf-4819-bc6c-221a56472092
münchen,bmw,limousine,18.250,169.14,190,2014,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-520-520d-aut-diesel-schwarz-950c08d6-5067-4b21-bca2-dc2caf12b42b
münchen,bmw,limousine,19.900,69.3,190,2015,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-220-220d-active-tourer-aut-led-navi-panorama-diesel-silber-23401f56-d390-4ca1-86a5-90aa38338977
münchen,bmw,limousine,16.490,160.2,150,2016,Diesel,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/bmw-318-d-advantage-lim-navi-prof-360-kamera-t-lede-diesel-blau-4528b9a8-c9c9-4c31-b957-755729ed908e
münchen,bmw,limousine,19.999,44.0,140,2020,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-118-i-keyless-go-service-neu-sommer-winter-benzin-grau-d7d6ead3-4b20-4d20-8e4e-c0f35c628892
münchen,bmw,limousine,19.890,203.0,258,2015,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-530-530d-xdrive-aut-luxury-line-diesel-weiss-1685b9f1-0915-4407-ab2b-a0597ce5e00c
münchen,bmw,limousine,19.880,35.058,140,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-118-i-f40-advantage-tempomat-activeguardplus-pdc-benzin-schwarz-37a91805-9609-4597-9529-77854b2c71fc
münchen,bmw,limousine,17.000,185.0,184,2015,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-aut-sport-line-diesel-schwarz-df5b2a49-b96c-4359-bb13-61ef2a99017d
münchen,bmw,limousine,16.500,142.103,143,2014,Diesel,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-318-318d-m-paket-m-sport-diesel-grau-dcb20caf-5369-4e7a-b08d-4f6be742a081
münchen,bmw,limousine,19.289,125.0,190,2016,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/bmw-120-d-m-sport-sag-led-navi-sitzheizung-diesel-weiss-de6b339d-ac64-4c1f-ad87-381f8cc31a66
münchen,bmw,limousine,16.800,33.0,136,2013,Benzin,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-116-116i-aut-urban-line-benzin-blau-b8549a5a-b904-486a-bfc5-8d57005f038a
münchen,bmw,limousine,19.799,49.49,150,2017,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-118-d-xdrive-edition-m-sport-led-cd-shz-18-diesel-blau-dd573cda-45fd-4a91-b52c-c44cd66a2abf
münchen,bmw,limousine,19.990,48.572,140,2020,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-118-i-navi-lc-ahk-17-sport-leder-lkr-benzin-schwarz-e7a4fabc-5324-4f1b-a3ef-ce6f69673cd3
münchen,bmw,limousine,16.500,165.0,184,2014,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-gt-aut-hud-ahk-bi-xenon-diesel-grau-2e01808b-24f4-4e53-9ea1-28a488031445
münchen,bmw,limousine,17.000,184.15,258,2015,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-530-530d-xdrive-gran-turismo-aut-diesel-grau-bf4bed89-674d-4812-a045-62e3e7ea274c
münchen,bmw,limousine,17.000,184.0,258,2015,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-530-530d-gran-turismo-aut-diesel-grau-845b4840-8a65-4aae-b292-99d43e973c52
münchen,bmw,limousine,19.990,88.597,184,2017,Benzin,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-120-i-f20-lci-sport-line-aut-navi-pdc-leder-led-benzin-schwarz-9469db31-ca94-4a90-b4af-bd913719b866
münchen,bmw,limousine,17.000,120.0,190,2016,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-120-120d-aut-sport-line-diesel-schwarz-8c90de9a-1a50-4eba-b6f2-55d9c2f5b82f
münchen,bmw,limousine,17.890,24.29,109,2017,Benzin,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/bmw-116-i-5-tuerer-sport-line-8-fach-bereift-klima-navi-benzin-grau-6a5bcb41-46b1-4bf5-84c5-6c6b7cf93d37
münchen,bmw,limousine,20.000,96.0,190,2015,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-120-120d-xdrive-sport-aut-sport-line-diesel-8c2a8b25-affd-4e90-b094-6bba76b6cf74
münchen,bmw,limousine,17.990,48.197,136,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-118-i-f20-advantage-led-pdc-shz-navi-temp-applecp-benzin-schwarz-4d0f7631-3b9c-4765-828d-0bec2a7ead69
münchen,bmw,limousine,18.999,84.1,136,2018,Benzin,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/bmw-218-218-i-at-advantage-leder-automatik-led-h-k-benzin-grau-c7662938-b96a-4b85-b931-d4983ce60ff9
münchen,bmw,limousine,19.900,30.0,170,2017,Elektro,312 km,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-i3-edrive-94ah-np-43-590-schnell-laden-elektro-weiss-b59d08e9-ac3d-47d2-9e88-530cb71688ea
münchen,bmw,limousine,16.900,53.239,136,2016,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-118-i-5-tuerer-advantage-led-benzin-weiss-15c8a142-c119-4ef2-a179-1bf012626800
münchen,bmw,limousine,19.999,188.0,184,2014,Benzin,Automatik,Händler,3,Ja,https://www.autoscout24.de/angebote/bmw-420-i-gran-coupe-sport-line-sag-led-acc-hud-rfk-benzin-blau-e774e265-96b2-4d45-9e44-ab5f0e57892a
